text,size
submit,2
submitted,3
submitting,1
subpoena,1
subscribe,84
subsequent,1
subsidies,1
subsidization,1
subsidizes,1
subsidy,1
substantial,4
substantially,1
substantive,1
subtracting,2
suburb,2
suburban,4
suburbs,6
succeed,1
success,4
successful,3
successor,3
succumbed,1
sucked,1
sudan,1
suddenly,3
sue,2
sued,6
suffer,3
suffered,5
suffering,1
sufficient,1
suffocating,1
suga,1
suggest,4
suggested,10
suggesting,3
suggestion,1
suggestive,1
suggests,5
suicide,1
suing,2
suit,3
suits,2
sullied,1
sullivan,1
summer,8
summit,12
summits,3
sun,3
sunday,36
sunlight,1
supantha,1
supercomputer,1
superhumanized,1
superior,4
supermajority,1
supermarket,1
superpowers,1
superville,3
supervision,2
supplier,3
suppliers,2
supplies,2
supply,6
support,33
supported,16
supporter,5
supporters,19
supporting,4
supportive,1
supports,6
supposed,5
supposedly,1
suppression,2
supreme,9
sure,9
surely,2
surface,1
surfboard,1
surfers,2
surge,1
surged,2
surges,1
surging,1
surplus,2
surprise,5
surprised,2
surprises,1
surrender,1
surrogate,1
surrounded,2
surrounding,4
surveillance,1
survey,16
surveyed,3
survival,1
survive,2
survived,1
survivor,1
susan,2
susceptible,1
suspect,2
suspected,3
suspects,1
suspended,1
suspending,1
suspends,1
suspension,2
suspicious,1
sustainable,1
sustained,2
suttipong,1
suv,1
suzannah,2
suzuki,1
swaggering,1
sway,1
sweating,1
sweep,1
sweeping,3
sweet,1
sweetheart,2
swelled,1
swept,1
swift,3
swiftly,1
swimmer,1
swing,1
swiss,1
switch,1
switching,1
sword,1
sydney,3
symbolic,2
symbolism,1
symphony,1
symposium,4
synthetic,1
syracuse,1
syria,17
syrian,19
syriathe,1
system,16
systematically,3
systems,5
table,5
taboo,1
tabs,1
tackle,3
tactics,2
taekwondo,1
tahrir,1
tailored,3
tailpipe,1
tailspin,1
taimur,1
tainted,1
tait,2
taiwan,1
taj,1
take,43
takeaway,1
takemoto,1
taken,13
takes,5
takeshi,2
taking,20
tale,2
talent,1
talents,1
tales,1
taliban,1
talk,14
talked,5
talking,10
talks,9
talkswhile,1
tallies,1
tally,2
tame,1
tammy,1
tamps,1
tangible,1
tank,2
tankan,14
tanks,1
taoiseach,1
tap,1
tapachula,1
tapped,1
target,13
targeted,5
targeting,10
targets,8
tariff,17
tariffs,83
tariffsmachinery,1
tarmac,1
task,3
tasks,1
tat,3
taught,2
taunted,1
tax,51
taxes,18
taxpayer,7
taxpayers,1
taylor,1
tayyip,1
teach,1
teacher,8
teachers,30
teaches,2
teaching,1
teachings,1
team,13
tear,1
teaser,1
tech,35
technical,8
technically,5
technicals,2
techniques,1
technological,4
technologies,5
technology,48
ted,1
teddy,1
tee,1
teen,1
teenage,1
teenager,1
teklay,4
tel,1
telecommunications,1
telecoms,1
telephone,11
teleprompter,1
televangelists,1
televised,2
television,16
telling,2
tells,3
temperatures,1
temple,1
temporarily,5
temporary,5
tempting,1
ten,1
tend,2
tendencies,1
tends,3
tenn,1
tennessee,1
tennis,4
tenor,1
tens,2
tense,1
tension,6
tensions,17
tentative,1
tentatively,1
tenuous,3
tepid,1
term,19
terminate,5
terminology,1
termites,1
terms,10
terrible,1
terrific,2
terrified,1
territories,2
territory,8
terror,1
terrorism,5
terrorist,4
terrorists,3
tesla,9
test,9
testament,1
tested,1
tester,2
testify,3
testing,1
tests,4
tete,2
tetsushi,2
teva,1
texas,7
text,3
textiles,2
thai,3
thailand,3
thank,3
thanked,3
thanks,1
thaw,2
theater,1
theatre,1
thedaily,1
theft,2
theme,3
theo,1
theories,1
theory,2
therefore,7
thin,1
thing,11
things,16
think,35
thinking,7
thinks,5
thinly,1
third,8
thirds,1
thirteen,1
thirty,1
thomas,3
thoroughly,1
though,30
thought,8
thoughtful,1
thousand,2
thousands,22
thrasea,1
threat,7
threaten,1
threatened,4
threatening,4
threatens,2
threats,9
three,28
threw,1
thrilled,1
thriving,1
throughout,4
throw,1
thrower,1
thursday,9
thus,1
thwart,4
tiangong,2
ticked,2
ticket,1
ticketmaster,1
tickets,6
tide,1
tie,2
tied,4
ties,8
tiffany,1
tight,2
tighter,2
tightest,2
tightropethe,1
tigrinya,1
tillerson,1
tim,1
time,87
times,120
timetable,1
timothy,3
tip,1
tips,4
tiptoed,1
tired,2
tit,3
title,1
titled,2
tivoli,7
tmsnrt,1
tobacco,1
tobin,1
today,29
todd,2
toeniskoetter,1
together,16
tokyo,6
tolba,1
told,34
tolerance,1
tolerant,1
tolerate,2
tolerated,1
toleration,1
toll,3
tolleson,1
tolls,1
tom,8
tomb,1
tomorrow,5
ton,1
tonachel,1
tone,3
tonight,1
tonnes,1
tons,1
tony,2
took,16
tools,4
top,25
topic,1
topics,2
topped,1
tops,1
torn,1
tossed,1
total,13
totaled,1
totalitarian,2
totally,2
touch,2
touched,1
tough,15
toughening,1
tougher,4
toughest,1
toughness,2
toured,1
tourism,2
tourists,3
tournament,1
tout,1
touted,1
tow,1
toward,20
town,16
townhome,1
towns,5
toxic,2
tracked,2
tracks,3
traction,1
trade,115
traded,2
trader,1
trading,22
tradition,3
traditional,4
traditionally,2
traffic,3
trafficking,3
tragedy,1
trail,1
train,6
trained,2
training,7
trains,4
trajectory,1
transcript,1
transfer,6
transferred,1
transferring,1
transfers,2
transforming,1
transgender,1
transit,3
transition,3
translate,1
translator,1
transmits,1
transmitter,1
transnational,1
transparency,1
transparent,1
transport,1
transportation,1
trashes,1
travel,10
traveling,7
travelled,1
travelling,2
travels,1
traversing,1
treasurer,1
treasuries,3
treasury,17
treating,1
treatment,2
treats,1
tree,2
trek,1
trend,5
trending,2
trial,1
trials,1
tribune,2
trick,2
tried,6
tries,2
triggered,3
trillion,5
trim,1
trip,9
trips,1
troll,1
trolls,1
troops,6
trouble,1
troubling,3
truce,1
truck,1
trucks,7
TRUE,5
truly,1
trump,487
trumpian,1
trumpland,2
trust,8
trusted,5
trustee,2
trustees,1
trusteeship,1
trusting,1
trusts,1
truth,8
trying,28
tu,2
tuesday,11
tumble,1
tumbled,3
tunnels,1
turbulence,1
turbulent,2
turkey,15
turkish,7
turks,1
turmoil,2
turn,4
turncoats,1
turned,10
turning,4
turnout,8
turns,4
tut,1
tutted,1
tv,11
twa,1
twedell,1
tweet,16
tweeted,17
tweeting,3
tweets,13
twelve,1
twice,1
twin,1
twitter,37
twittergo,1
two,122
tycoon,2
tying,1
type,5
types,2
typically,8
tyrannical,1
tyrants,1
tyson,2
ubiquitous,1
ugly,1
ukraine,2
ullyot,1
ulterior,1
ultimately,10
ultra,1
ultraconservative,1
umbrella,1
un,13
unable,3
unaccompanied,1
unanswered,1
unanticipated,1
unarmed,1
unassailable,1
unauthorized,1
unaware,1
unbecoming,1
unbound,1
unbridled,1
uncertain,1
uncertainty,10
unchanged,1
uncharted,1
unclear,5
uncomfortable,2
uncommon,1
unconstitutional,3
uncoordinated,1
undeniable,1
undergo,1
underground,1
underlines,1
underlining,2
underlying,1
undermine,4
undermined,3
undermines,1
undermining,1
underpinned,2
underpinnings,1
underscore,1
underscored,1
understaffed,1
understand,3
understanding,5
understands,1
understates,1
underway,1
undetermined,1
undisciplined,1
undisclosed,1
undocumented,6
undoubtedly,1
undramatic,1
uneconomic,1
unemployment,1
unenforceable,1
uneven,1
unexpected,1
unfair,8
unfairness,1
unfavorable,2
unfazed,1
unfold,1
unfolds,1
unforgiving,1
unfortunate,1
unfortunately,1
unfriendly,1
unhinged,1
unified,1
unilaterally,2
union,19
unions,4
unique,3
uniquely,2
unit,3
united,116
units,1
universally,1
universes,1
university,13
unjust,2
unknown,2
unless,5
unlike,1
unlikely,4
unlimited,1
unnerving,1
unnoticed,1
unpopular,1
unprecedented,5
unpredictable,2
unprofitable,1
unrest,1
unrestrained,1
unscrupulous,1
unseat,1
unsheathe,1
unskilled,1
unspecified,4
unstable,1
unsubstantiated,2
unsuccessful,1
unsuccessfully,1
unsupervised,1
unsurprising,1
unsuspecting,1
unsympathetic,1
untarnished,1
untimely,1
unusual,5
unusually,4
unveil,3
unveiled,5
unwanted,2
unwelcome,1
unwittingly,1
upadhyaya,1
upbeat,1
upcoming,4
updated,2
upfront,1
upgrade,1
upheld,1
upholding,2
upon,3
uprising,4
upset,1
upsetting,1
upside,2
upstate,1
upthe,1
uptick,1
uranium,2
urban,2
urge,2
urged,6
urgency,1
urging,3
us,27
use,32
used,24
useful,4
useless,1
user,5
users,4
uses,4
ushakov,14
usher,1
using,12
usps,11
ustr,5
usual,2
usually,7
utah,1
utilities,1
utilized,1
utmost,1
utter,1
uttered,1
uzbekistan,2
va,20
vacancies,1
vacant,2
vacated,1
vacating,1
vacation,2
vacuum,1
vague,1
vain,1
valid,1
validation,2
valuable,1
valuation,1
valuations,2
value,14
valued,1
values,6
valuing,1
van,3
vanessa,1
vape,1
varied,2
variety,1
various,5
vary,1
vashukevich,7
vast,1
vatican,1
ve,23
vegas,1
vehicle,14
vehicles,10
veiled,2
veins,1
velvet,2
vendors,1
venezuelan,1
vengeful,1
venting,2
venture,1
venue,2
venues,6
veracruz,3
verdict,1
verifiable,1
verification,1
verified,3
verify,83
vernacular,1
version,3
versions,1
versus,3
vertical,1
verticals,1
veteran,4
veterans,15
veto,1
vez,2
via,4
viable,1
vibrant,2
vice,11
vicious,1
viciously,1
victims,6
victor,2
victory,12
videgaray,1
video,13
videos,2
vienna,1
vietnam,1
view,93
viewed,3
viewers,4
viewpoint,1
views,2
vigorously,3
village,5
villagra,2
villhauer,6
vindictive,1
vintage,1
violate,3
violated,4
violating,2
violation,2
violations,1
violence,9
violent,1
violinist,1
viral,1
virginia,14
virginity,1
virtually,4
virtue,2
virtuous,2
visa,1
visas,3
vision,1
visit,17
visited,3
visiting,6
visitors,2
visual,1
visuals,1
vital,1
vivieca,1
vladimir,12
vocal,4
vocalist,1
vocalists,1
voice,8
voiced,5
voices,2
void,1
volatile,2
volatility,1
volleys,1
volume,2
voluntary,2
volunteer,3
volunteers,1
vote,23
voted,11
voter,3
voters,16
votes,7
voting,5
vouchers,1
vouching,1
vowed,5
vowing,2
vs,2
vukmir,1
vulnerable,4
wage,6
waged,2
wages,2
wait,2
waiting,5
waiver,5
waives,1
wake,1
waking,1
walczak,3
waleed,1
walk,2
walked,6
walking,4
walkouts,3
walks,3
wall,46
wallets,1
walltrump,1
walmart,3
walnuts,1
walter,2
walters,3
wang,1
want,31
wanted,8
wanting,2
wants,21
war,48
wariness,1
warlike,2
warming,4
warmonger,1
warned,9
warner,1
warning,1
warnings,1
warren,5
warring,1
wartime,1
washing,2
washington,76
washingtonu,1
wasn,5
waste,2
wasted,1
wasting,1
watch,6
watchable,1
watchdog,7
watched,4
watching,4
water,5
waters,1
wave,4
waves,1
waving,2
way,43
ways,12
weak,4
weaken,3
weakened,3
weakening,1
weaker,2
weakest,2
weakness,5
wealth,3
wealthy,3
weapon,2
weaponized,1
weapons,12
wearing,1
weather,5
website,2
websites,1
wedge,1
wednesday,6
weeden,1
week,46
weekday,2
weekend,12
weekends,1
weekly,4
weeks,16
weekslong,1
weibo,3
weigh,5
weighed,7
weighing,2
weight,1
weightless,1
welcome,4
welcomed,4
welcomes,1
well,40
wells,1
wen,4
wendy,2
went,9
weren,1
west,10
westchester,1
western,7
wetware,1
whan,1
whatever,3
whatsoever,2
whereas,5
whether,33
whim,1
whistle,2
whistles,2
white,108
whitewash,1
whoever,1
whole,4
wholesale,2
wholly,1
whose,18
wide,4
widely,6
widening,2
wider,2
widespread,1
widest,1
wielded,1
wife,15
wild,1
wildfire,1
wiley,10
wilkie,3
willfully,1
william,1
williams,1
willing,9
willingly,2
willingness,2
willow,1
wilson,7
wimbledon,4
win,17
wind,4
winding,1
window,1
windy,1
wine,4
wing,3
wings,2
winner,1
winners,2
winning,8
wins,1
winter,3
wiped,1
wiping,2
wisconsin,6
wise,2
wish,2
wishes,2
wishing,1
withdrawals,1
withdrawing,2
withdrawn,1
withdrew,3
withhold,1
withholding,1
within,13
without,23
witness,1
witnessed,1
witnesses,3
wittingly,1
woeful,1
woes,1
woman,2
women,12
won,22
wonder,1
wondering,1
wonderly,1
wong,1
wongpin,1
wonk,1
woo,2
wooden,3
woodrow,1
woodstock,5
woodward,1
word,2
wordless,1
words,4
wore,2
work,42
worked,13
worker,1
workers,10
working,22
works,4
workshop,2
workshops,1
world,38
worldwide,1
worried,3
worries,8
worrisome,2
worry,7
worrying,1
worse,9
worsen,1
worsened,5
worsening,1
worst,4
worth,8
wouldn,6
wrangling,1
wraps,1
wray,1
wreck,1
wren,1
wrenching,1
wrestle,1
wright,3
write,3
writer,4
writers,4
writes,4
writing,15
written,1
wrong,7
wrongdoing,4
wrote,26
ws,1
wto,3
www,1
xavier,4
xenophobia,1
xi,2
xianjun,1
xinhua,1
xinquan,1
xl,1
yacht,4
yale,4
yang,1
yaraliyev,1
yawning,1
yeah,1
year,136
yearhe,1
yearlong,2
yearly,1
years,68
yen,17
yes,7
yesterday,1
yet,21
yevtushenko,2
yield,3
yields,3
yong,6
yoon,1
york,151
yorker,1
yorkers,2
yoshifumi,1
yoshihide,1
young,17
younger,2
youngest,3
youtube,2
ypg,2
yu,1
yuan,1
yuanchun,1
yuichiro,2
yulia,1
yuri,6
zargham,1
zavala,1
zealand,1
zealander,1
zeke,1
zeroing,1
zervos,6
zesty,1
zhang,1
zhengcefabu,1
zhengsheng,1
zhengwuxinxi,1
zhong,2
zia,1
ziblatt,1
zinke,1
zone,1
zraick,2
zuckerberg,2
zuloaga,2
